"node","clade_signature","trait_1_p1_mean","trait_1_p1_sd","trait_1_n_matching_trees","n_total_trees","trait_2_p1_mean","trait_2_p1_sd","trait_2_n_matching_trees","trait_1","trait_2"
118,"Ageina_tobieni||Archaeonycteris_brailloni||Archaeonycteris_praecursor||Archaeonycteris_storchi||Eppsinycteris_anglica||Honrovits_tsuwape||Icaronycteris_index||Icaronycteris_menui||Icaronycteris_sp||Marnenycteris_michauxi||Onychonycteris_finneyi||Palaeophyllophora_tunisiensis||Protonycteris_gunnelli||Xylonycteris_stenodon",0.948,0.0728151139278552,50,50,0.867,0.0659390565876816,50,"Echolocation","Cave_karstic_deposit"
119,"Ageina_tobieni||Archaeonycteris_praecursor||Eppsinycteris_anglica||Honrovits_tsuwape||Marnenycteris_michauxi||Onychonycteris_finneyi||Palaeophyllophora_tunisiensis",0.662,0.168595639907793,50,50,0.86,0.074230748895809,50,"Echolocation","Cave_karstic_deposit"
120,"Ageina_tobieni||Archaeonycteris_praecursor||Eppsinycteris_anglica||Honrovits_tsuwape||Marnenycteris_michauxi||Onychonycteris_finneyi",0.567,0.168004494594882,50,50,0.848,0.0630516471163254,50,"Echolocation","Cave_karstic_deposit"
121,"Archaeonycteris_praecursor||Eppsinycteris_anglica||Marnenycteris_michauxi",0.597,0.160168915937685,50,50,0.848,0.0814160391358572,50,"Echolocation","Cave_karstic_deposit"
122,"Eppsinycteris_anglica||Marnenycteris_michauxi",0.61,0.156165793636253,50,50,0.85,0.0762648446573665,50,"Echolocation","Cave_karstic_deposit"
123,"Ageina_tobieni||Honrovits_tsuwape||Onychonycteris_finneyi",0.384,0.177119814169473,50,50,0.861,0.0656909896595338,50,"Echolocation","Cave_karstic_deposit"
124,"Ageina_tobieni||Onychonycteris_finneyi",0.243,0.177858577160023,50,50,0.849,0.0703417314520582,50,"Echolocation","Cave_karstic_deposit"
125,"Archaeonycteris_brailloni||Archaeonycteris_storchi||Icaronycteris_index||Icaronycteris_menui||Icaronycteris_sp||Protonycteris_gunnelli||Xylonycteris_stenodon",0.957,0.0622781777878209,50,50,0.853,0.0765386390348438,50,"Echolocation","Cave_karstic_deposit"
126,"Archaeonycteris_brailloni||Archaeonycteris_storchi||Icaronycteris_index||Icaronycteris_menui||Icaronycteris_sp||Xylonycteris_stenodon",0.967,0.0576849288844856,50,50,0.836,0.0776175868983207,50,"Echolocation","Cave_karstic_deposit"
127,"Archaeonycteris_brailloni||Icaronycteris_index||Icaronycteris_menui||Icaronycteris_sp||Xylonycteris_stenodon",0.975,0.0431537356199806,50,50,0.866,0.0695759752107767,50,"Echolocation","Cave_karstic_deposit"
128,"Icaronycteris_index||Icaronycteris_menui||Icaronycteris_sp||Xylonycteris_stenodon",0.981,0.0348319581149617,50,50,0.855,0.0784089228575005,50,"Echolocation","Cave_karstic_deposit"
129,"Icaronycteris_index||Icaronycteris_sp||Xylonycteris_stenodon",0.987,0.031638906557643,50,50,0.871,0.070775586705229,50,"Echolocation","Cave_karstic_deposit"
130,"Icaronycteris_index||Icaronycteris_sp",0.995,0.0151522881682832,50,50,0.859,0.0818722249880251,50,"Echolocation","Cave_karstic_deposit"
131,"Carcinipteryx_liaudae||Carcinipteryx_maximinensis||Carcinipteryx_trassounius||Chadronycteris_rabenae||Cistugo_lesueuri||Craseonycteris_thonglongyai||Cuvierimops_parisiensis||Furipterus_horrens||Hipposideros_commersoni||Macrotus_waterhousii||Megaderma_lyra||Microchiropteryx_folieae||Miniopterus_schreibersii||Mixopteryx_dubia||Mixopteryx_perrierensis||Mixopteryx_weithoferi||Myotis_lucifugus||Mystacina_tuberculata||Myzopoda_aurita||Natalus_stramineus||Noctilio_leporinus||Nycteris_thebaica||Phasmatonycteris_butleri||Phasmatonycteris_phiomensis||Pteronotus_parnellii||Rhinolophus_ferrumequinum||Rhinonicteris_aurantia||Rhinopoma_hardwickii||Saccopteryx_bilineata||Saharaderma_pseudovampyrus||Stehlinia_minor||Tachypteron_franzeni||Tadarida_brasiliensis||Thyroptera_tricolor",0.988,0.0277746029931765,50,50,0.872,0.0757008074256672,50,"Echolocation","Cave_karstic_deposit"
132,"Craseonycteris_thonglongyai||Hipposideros_commersoni||Megaderma_lyra||Rhinolophus_ferrumequinum||Rhinonicteris_aurantia||Rhinopoma_hardwickii||Saharaderma_pseudovampyrus",0.987,0.0263609172674942,50,50,0.879,0.0598382172603593,50,"Echolocation","Cave_karstic_deposit"
133,"Hipposideros_commersoni||Rhinolophus_ferrumequinum||Rhinonicteris_aurantia",0.999,0.00707106781186548,50,50,0.942,0.051863242459061,50,"Echolocation","Cave_karstic_deposit"
134,"Hipposideros_commersoni||Rhinolophus_ferrumequinum",1,0,50,50,0.935,0.0716069201991551,50,"Echolocation","Cave_karstic_deposit"
